course_id,course_title,is_paid,price,num_subscribers,num_reviews,num_lectures,level,subject,ingreso_por_curso
550842,16 Guitar Chords to Jam With - (Beginner - Intermediate),True,20,1224,19,20,Beginner Level,Musical Instruments,24480
19421,Free Beginner Electric Guitar Lessons,False,0,101154,1042,95,Beginner Level,Musical Instruments,0
897162,101 Awesome Rockabilly Guitar Licks,True,40,407,64,33,Intermediate Level,Musical Instruments,16280
955914,A beginner`s guide to fingerpicking and strumming guitar',False,0,3481,29,20,Beginner Level,Musical Instruments,0
1158690,"Instant Harmonica - Basic 12 Bar Blues course, easy and fun!",True,40,124,8,14,Beginner Level,Musical Instruments,4960
551170,Your First Course on Piano,True,70,2002,34,33,Beginner Level,Musical Instruments,140140
198690,Acoustic Guitar Basics,False,0,14495,224,21,Beginner Level,Musical Instruments,0
657518,Cracking the Violin Code!,True,120,746,82,40,All Levels,Musical Instruments,89520
708696,Instant Bodhran - part one; learn the basics of drumming now,True,30,920,31,9,Beginner Level,Musical Instruments,27600
1007396,"Play The Piano By Ear | Master Class, Learn By Doing",True,175,362,38,27,All Levels,Musical Instruments,63350
505126,Discover Classical Guitar Level 2   ,True,75,927,35,123,Intermediate Level,Musical Instruments,69525
574428,Fingerpicking Classics - Great songs played fingerstyle!,True,20,953,11,13,All Levels,Musical Instruments,19060
602450,6 Must Know Tricks to Successful Solos,True,35,469,38,30,All Levels,Musical Instruments,16415
895244,CAGED System for Guitar (Guitar Lessons from Lutz Academy),True,50,450,15,7,All Levels,Musical Instruments,22500
342398,Learn the Violin - No Music Experience Necessary!,True,120,600,27,30,Beginner Level,Musical Instruments,72000
552700,Your Second Course on Piano: Two Handed Playing,True,70,1018,12,22,Beginner Level,Musical Instruments,71260
175278,How to Design Your Own Guitar,True,50,181,34,32,All Levels,Musical Instruments,9050
101496,How To Play Blues Guitar - Broonzy & McGhee Blues Lessons,False,0,8240,31,6,Intermediate Level,Musical Instruments,0
365292,Play Sonny Terry style on Harmonica and dazzle your friends!,True,200,582,49,51,All Levels,Musical Instruments,116400
42251,Blues and Advanced Guitar Lessons,True,85,1235,46,131,All Levels,Musical Instruments,104975
446478,Learn basics of South Indian Carnatic Flute Step by Step ,True,150,380,113,49,Beginner Level,Musical Instruments,57000
132570,Basic Piano Hymn Playing,True,20,1842,21,28,Beginner Level,Musical Instruments,36840
288942,#1 Piano Hand Coordination: Play 10th Ballad in Eb Key songs,True,35,3137,18,68,All Levels,Musical Instruments,109795
1105794,Piano Music Theory (Back To Basics) by JFilt,False,0,4967,308,12,Beginner Level,Musical Instruments,0
515256,Guitar - 12  Strumming Patterns You Must Know For Guitar,True,50,2154,40,16,Beginner Level,Musical Instruments,107700
956102,Guitar Lessons for complete beginners - super simple and fun,True,20,936,9,12,Beginner Level,Musical Instruments,18720
902476,CAGED Pentatonic System for Guitar - Level 3,True,45,1224,17,32,All Levels,Musical Instruments,55080
1051856,Classical Guitar Essentials - The Basics Part 2,True,95,1030,1,44,Intermediate Level,Musical Instruments,97850
583752,Introduction to Piano - By PGN Piano!,False,0,14922,772,8,Beginner Level,Musical Instruments,0
521072,Keyboard Instruments - Read Sheet Music for Piano Fast!,True,50,2788,52,41,Beginner Level,Musical Instruments,139400
749686,How to Play the Guitar: Your 30-Day Guide to Learn Guitar,True,20,2686,10,32,Beginner Level,Musical Instruments,53720
1010274,Drumming Accelerator: How To Get The Best Start Possible,True,200,1594,4,34,Beginner Level,Musical Instruments,318800
998100,Play Piano 4: Improvise on popular song Yesterday chords,True,50,1018,4,63,All Levels,Musical Instruments,50900
1033670,Beginner's Guitar Lessons - Crash Course for Busy Adults,True,50,1194,9,29,Beginner Level,Musical Instruments,59700
1266892,Getting Started with the Guitar in 5 Days,False,0,270,1,24,Beginner Level,Musical Instruments,0
762374,Guitar Lessons - String Bending And Vibrato Essentials,False,0,3325,28,5,All Levels,Musical Instruments,0
743634,Piano With Willie: Blues n' Boogie Vol. 1,True,40,172,26,15,Intermediate Level,Musical Instruments,6880
663810,Piano Runs & Fills #4: C6 Rolling Waves & Waterfall Runs,True,70,834,3,35,All Levels,Musical Instruments,58380
475914,Chugging - it don't mean a thing if it ain't got that swing!,True,200,382,21,25,All Levels,Musical Instruments,76400
831294,Make Your Own Ukulele,True,85,452,5,23,All Levels,Musical Instruments,38420
364716,"Beginner Violin 101: Care, Maintenance, and the Right Gear",False,0,5543,107,29,All Levels,Musical Instruments,0
1105904,Learn How To Play 25 Classic Hip Hop Songs,True,25,153,9,27,All Levels,Musical Instruments,3825
242382,Learn Beethoven's Fur Elise on Piano,True,20,1582,11,6,All Levels,Musical Instruments,31640
783778,Play Violin and Fiddle for beginners - it's fun  - Course 1,True,20,560,8,9,Beginner Level,Musical Instruments,11200
773016,Piano With Willie Building Technique with Scales Vol. 1,True,40,111,15,12,All Levels,Musical Instruments,4440
672894,Christmas Piano Songs For The Very Beginner Vol. I,True,40,1060,3,15,Beginner Level,Musical Instruments,42400
1132694,Introduction to Gypsy Jazz Guitar,True,95,452,10,18,All Levels,Musical Instruments,42940
311530,"Learn How to Play Blues, Rock, & Boogie Woogie Piano Today",True,45,2346,11,14,All Levels,Musical Instruments,105570
1236562,The Piano Chord Ladder | Learn to Play Thousands of Songs,True,100,103,2,11,All Levels,Musical Instruments,10300
1000966,Play Piano 5: Improvise on Misty Eb Key Runs & 2-5 Chords,True,50,833,6,70,Expert Level,Musical Instruments,41650
782430,Playing Piano: Scales and Arpeggios Vol.I : Major keys,True,50,2358,3,26,Beginner Level,Musical Instruments,117900
777650,Drumming for Beginners - Simple Way To Learn How To Drum,True,20,1814,28,22,Beginner Level,Musical Instruments,36280
138228,Get great playing HARMONICA - a fun new leisure time hobby !,True,35,2543,44,17,All Levels,Musical Instruments,89005
1034414,Fingerstyle Guitar Mastery: 3 Techniques You Need To Know,False,0,3042,40,13,All Levels,Musical Instruments,0
996888,Play Piano 3: Improvise Chords to Enchanted Evening by Ear,True,50,809,5,57,All Levels,Musical Instruments,40450
1191750,"Jazz Guitar Tips, Tricks and Licks",False,0,9351,331,21,Intermediate Level,Musical Instruments,0
793234,Piano From Zero To Pro - Beginner Essentials To The Piano,True,70,811,129,52,Beginner Level,Musical Instruments,56770
372416,"Piano: Learn 48 chords in 1 hour,  and always remember how",True,120,1424,71,16,Beginner Level,Musical Instruments,170880
665278,Walking Bass - Quick Start Guide,True,50,193,20,31,All Levels,Musical Instruments,9650
1170198,Beginner Guitar Lessons: Learn To Play Guitar Today (WAVE 1),True,45,65,18,56,Beginner Level,Musical Instruments,2925
1002272,Blues Bass - Quick Start Guide,True,50,59,8,29,All Levels,Musical Instruments,2950
213532,How to speak Pianish (beginner level),True,30,545,5,10,Beginner Level,Musical Instruments,16350
64585,Gospel Piano Essentials,True,30,668,39,46,Intermediate Level,Musical Instruments,20040
1013762,Instant Harmonica - play Leonard Cohen's Hallelujah now!,True,40,100,15,14,All Levels,Musical Instruments,4000
315576,Guitar Crash Course (No Experience Necessary),False,0,5769,78,29,Beginner Level,Musical Instruments,0
812914,Beginner Guitar Lessons - Your Complete Foundation Course,True,60,293,30,162,Beginner Level,Musical Instruments,17580
660690,Piano Building Blocks: Learn the 24 Most Common Chords,True,50,492,10,17,Beginner Level,Musical Instruments,24600
347104,Learn to Play the Oboe: Beginner to Pro in Under Four Hours,True,50,500,39,74,Beginner Level,Musical Instruments,25000
638204,Playing Piano By Ear: Complete Guide for Aspiring Musicians,True,150,346,26,59,All Levels,Musical Instruments,51900
519694,"Discover the fun of Spoon playing, a beginners course",True,65,353,13,25,All Levels,Musical Instruments,22945
647336,Country Guitar Fundamentals,True,50,1174,39,23,Intermediate Level,Musical Instruments,58700
464844,Discover Classical Guitar Level 1,True,25,1513,38,19,Beginner Level,Musical Instruments,37825
824044,PI-101 Top 10 Classical Piano Pieces for Beginners,False,0,6292,183,38,Beginner Level,Musical Instruments,0
409818,Get started playing blues harmonica,False,0,6853,398,23,Beginner Level,Musical Instruments,0
755198,Rockabilly Guitar For Beginners,True,40,475,125,36,Beginner Level,Musical Instruments,19000
552650,Beginner Piano,True,20,776,79,89,Beginner Level,Musical Instruments,15520
710420,Step by Step Tabla Course- Indian Drums,True,20,1337,17,21,Beginner Level,Musical Instruments,26740
1000988,Play Piano 6 -Improvise on The Way We Were with Power Chords,True,50,701,4,62,All Levels,Musical Instruments,35050
384928,101 Blues riffs - learn how the harmonica superstars do it,True,200,1350,65,55,Intermediate Level,Musical Instruments,270000
392958,Learn To Play The Drums,True,25,1141,88,74,All Levels,Musical Instruments,28525
515260,Guitar: Master The Guitar Fretboard In 6 Easy Steps,True,55,1203,26,10,Beginner Level,Musical Instruments,66165
555340,Play Piano in 30 Days! - Start Playing NOW!,False,0,5188,410,58,Beginner Level,Musical Instruments,0
603902,Curso de Didgeridoo nivel principiante,True,50,0,0,31,Beginner Level,Musical Instruments,0
217978,ブルースギター入門,False,0,462,6,23,All Levels,Musical Instruments,0
238934,Pianoforall - Incredible New Way To Learn Piano & Keyboard,True,200,75499,7676,362,All Levels,Musical Instruments,15099800
456284,The Professional Guitar Masterclass,True,200,21701,1340,136,All Levels,Musical Instruments,4340200
1029440,Modern Rock Guitar Techniques,True,50,3157,375,32,Intermediate Level,Musical Instruments,157850
42271,Complete Guitar System - Beginner to Advanced,True,145,32935,2713,310,All Levels,Musical Instruments,4775575
484670,Guitar Super System Level 1,True,50,10869,2257,104,Intermediate Level,Musical Instruments,543450
967380,How to play Piano - Go from a Beginner/Intermediate to a Pro,True,200,5316,159,291,All Levels,Musical Instruments,1063200
681692,Guitar Super System Level 2,True,50,4192,128,34,Expert Level,Musical Instruments,209600
200598,"LEARN HARMONICA, amaze your friends and have fun - it's easy",True,200,8857,718,131,All Levels,Musical Instruments,1771400
953152,The Complete Piano & Music Theory Beginners Course,True,50,10435,665,23,All Levels,Musical Instruments,521750
1132342,Ultimate Beginner Guitar Masterclass,True,200,8113,79,124,Beginner Level,Musical Instruments,1622600
194692,Quicklessons Piano Course - Learn to Play Piano by Ear!,True,200,7178,260,144,All Levels,Musical Instruments,1435600
1119092,"Learn guitar the Right way! Complete 'KickStarter course""",True,150,2102,33,99,Beginner Level,Musical Instruments,315300
902474,CAGED Pentatonic System for Guitar - Level 1,True,45,1329,52,35,All Levels,Musical Instruments,59805
920194,CAGED Pentatonic System for Guitar - Level 2,True,45,1220,13,26,All Levels,Musical Instruments,54900
666322,Learn to Play Piano From a Concert Pianist - For Beginners,True,200,3206,18,17,Beginner Level,Musical Instruments,641200
1193886,#12 Hand Coordination: Let your Hands dance with Ballad 9,True,75,482,1,47,Intermediate Level,Musical Instruments,36150
647338,How To Make Money With A Cover Band,True,50,2498,12,25,All Levels,Musical Instruments,124900
1194244,How To Play Guitar - For Absolute Beginners,True,35,478,3,18,Beginner Level,Musical Instruments,16730
658816,Learn How to Improvise on Guitar in 30 Days,True,200,1788,89,33,Beginner Level,Musical Instruments,357600
1009802,Play Piano 8 - Play Over the Rainbow by Ear & Free Improvise,True,50,1249,6,69,All Levels,Musical Instruments,62450
353224,The Best Beginner Guitar Course Ever,True,50,1976,252,16,Beginner Level,Musical Instruments,98800
938260,Piano For Singer/Songwriters 2: Pop/Rock Rhythm Immersion,True,100,567,37,24,All Levels,Musical Instruments,56700
907966,Guitar: Learn 10 CCR Guitar Chord Progressions,True,50,2045,8,24,Beginner Level,Musical Instruments,102250
997470,"Play Piano 2:  Play 'Love Me Tender By Ear with 2-5 Chords""",True,50,1204,8,56,All Levels,Musical Instruments,60200
993134,Learn Piano #10 Tritone Chord Substitution with Jazzy Sounds,True,60,1227,2,26,All Levels,Musical Instruments,73620
41884,Getting Started with Playing Guitar,False,0,47652,1141,26,Beginner Level,Musical Instruments,0
888698,Piano Playing: Reading and Playing Classical Tunes Vol.II,True,40,1638,3,17,Beginner Level,Musical Instruments,65520
1119610,Harmonica Jamz: The Only Course on Jammin' with Friends,True,60,568,8,65,Beginner Level,Musical Instruments,34080
476324,Guitar - Learn 10 Legendary Chord Progressions for Guitar,True,55,3013,15,28,Beginner Level,Musical Instruments,165715
476988,Guitar - Blues Guitar for Beginners,True,45,2795,26,25,Beginner Level,Musical Instruments,125775
1159988,Electric Guitar for Beginners - RockStarter Level 1,True,40,491,5,29,Beginner Level,Musical Instruments,19640
1034080,The Circle of Fifths for Guitarists,True,50,1018,2,5,Intermediate Level,Musical Instruments,50900
659918,Piano Runs & Fills #2: Play Rolling Cascading Runs for Intro,True,70,2164,10,30,All Levels,Musical Instruments,151480
422546,Piano - Circle of 5ths to Play A Song in 12 Keys in 12 Days,True,95,2415,16,115,All Levels,Musical Instruments,229425
1116196,Essential Theory and Technique for Guitar,False,0,2285,34,22,Beginner Level,Musical Instruments,0
660460,Piano for Complete Beginners: Learn your first song today!,True,40,1268,10,30,Beginner Level,Musical Instruments,50720
1123250,Master Class Piano Techniques: Tips To EZ Coordinate 2 Hands,True,95,2026,3,62,Intermediate Level,Musical Instruments,192470
1003568,Master Class # 11:  Play Piano Techniques Learn Piano 1 to10,True,95,2164,10,113,All Levels,Musical Instruments,205580
1240148,Learn all Piano Chords in all Piano Scales with logic,True,45,969,2,17,Beginner Level,Musical Instruments,43605
1111630,Learn to play the piano or keyboard from scratch,True,145,1987,11,161,Beginner Level,Musical Instruments,288115
830568,5 Exotic Guitar Scales and How to Use Them Effectively,True,50,1319,101,21,Intermediate Level,Musical Instruments,65950
566678,Learn 4 Chords and Play Thousands of Songs!,True,20,4560,177,22,Beginner Level,Musical Instruments,91200
1170074,#10 Hand Coordination - Transfer Chord Ballad 9 - C & Bb Key,True,75,1593,1,41,Intermediate Level,Musical Instruments,119475
517148,Acoustic Fingerstyle Guitar Course: Beginner to Advanced,True,200,6565,55,56,All Levels,Musical Instruments,1313000
206088,Guitar Chord Mastery!Turn Your Brain Into A Chord Encyclopia,True,200,4133,173,224,Intermediate Level,Musical Instruments,826600
995562,Play Piano 1 Master Class Intro:  Standards 2-5 Power Chords,True,50,1541,14,42,All Levels,Musical Instruments,77050
59922,Best Beginner Guitar Lessons by Sam Lyons,True,20,14560,20,32,All Levels,Musical Instruments,291200
76524,A new approach to piano and playing songs for beginners,True,50,7140,72,26,Beginner Level,Musical Instruments,357000
971962,Learn Guitar: Zero to Guitar Fingerpicking in 30 days,True,50,1495,26,36,Beginner Level,Musical Instruments,74750
972704,How to play Contemporary Piano,True,25,1200,35,10,All Levels,Musical Instruments,30000
993510,Piano Technique Exercises Vol.1,True,50,1674,4,24,All Levels,Musical Instruments,83700
1255114,Instant Harmonica - Learning the Basic 12 Bar Blues Bassline,True,40,54,6,10,All Levels,Musical Instruments,2160
1120410,#5  Piano Hand Coordination:  Piano Runs in 2 Beats Eb Key,True,75,940,3,32,Intermediate Level,Musical Instruments,70500
1048188,Modern Country Guitar: Technique Booster,True,30,1152,16,42,Intermediate Level,Musical Instruments,34560
970880,"Blues Guitar Lessons for Beginners: Chords, Rhythm and Lead",True,95,2558,19,16,Beginner Level,Musical Instruments,243010
1116700,#4 Piano Hand Coordination: Fun Piano Runs in 2 Beats C Key,True,75,850,3,43,Intermediate Level,Musical Instruments,63750
687248,3 step formula for playing guitar by ear,True,25,3937,54,20,Beginner Level,Musical Instruments,98425
1052180,"How to play 'Electric Guitar"",https://www.udemy.com/electric-guitar-beginners-method/,true,50,1105,5,20,Beginner Level,2 hours,2016-12-29T00:24:06Z
42038,Learn Piano Today: How to Play Piano Course in Quick Lessons""",True,100,6271,68,75,All Levels,Musical Instruments,627100
501412,Play Piano by Ear Today! SuperCourse,True,60,4557,21,77,All Levels,Musical Instruments,273420
1032864,Learn to Read & Write Music to play Piano & more instruments,True,115,5292,38,85,All Levels,Musical Instruments,608580
574974,The Complete Piano Course - Master The Piano,True,95,4982,276,240,All Levels,Musical Instruments,473290
1229488,Learn to play your favorite guitar songs by ear,True,50,4733,11,15,All Levels,Musical Instruments,236650
658276,Piano for Singer/Songwriters | Write Songs and Perform Live!,True,100,3371,175,42,Beginner Level,Musical Instruments,337100
1041176,Fun Beginner Ukulele Course,True,55,1409,41,17,Beginner Level,Musical Instruments,77495
26956,Learn Guitar in 21 Days,True,20,26504,192,82,Beginner Level,Musical Instruments,530080
1098994,Fun Ukulele Strumming Course,True,45,3141,10,15,Beginner Level,Musical Instruments,141345
917432,The Professional Bass Masterclass,True,200,1449,136,88,All Levels,Musical Instruments,289800
983418,The Allman Brothers Guitar Roots And Techniques,True,75,2692,29,14,Intermediate Level,Musical Instruments,201900
648506,Blues Guitar Fundamentals,True,50,3312,107,21,Intermediate Level,Musical Instruments,165600
1122832,#6 Piano Hand Coordination: Play Open 10 Ballad to 9/4 Song,True,65,2015,3,21,Intermediate Level,Musical Instruments,130975
1123184,#7 Piano Hand Coordination: Play Piano Runs in 3 Beats 9/4,True,65,2015,2,25,Intermediate Level,Musical Instruments,130975
858064,Beginner Level Popular Piano Program - Month 1,True,30,7,2,13,Beginner Level,Musical Instruments,210
214328,Piano Lessons for the R&B Fan,True,20,228,2,64,All Levels,Musical Instruments,4560
101500,Guitar Lessons - Blind Blake - King Of Ragtime Blues Guitar,True,20,65,5,13,Expert Level,Musical Instruments,1300
829962,Darbuka Drumming: Learn how to play the Darbuka Dounbek,False,0,1094,45,11,Beginner Level,Musical Instruments,0
519212,Awesome Lead Guitar 1,True,25,60,6,38,Beginner Level,Musical Instruments,1500
297930,The art of piano improvisation,True,20,83,4,9,All Levels,Musical Instruments,1660
663710,How To Build A Professional Djembe: Create Music Beauty &Biz,True,40,122,2,29,All Levels,Musical Instruments,4880
471328,Advanced Euphonium Studies - Learn to Master the Euphonium!​,True,50,106,7,89,All Levels,Musical Instruments,5300
892898,Didgeridoo - from zero to HERO! Part Two. Intermediate.,True,35,55,2,30,Intermediate Level,Musical Instruments,1925
638100,Fingerstyle Guitar by Jacques Stotzem - Advanced Level,True,30,77,4,14,All Levels,Musical Instruments,2310
823860,Trumpet Pro Series - You're going to love practicing Trumpet,True,50,92,1,25,All Levels,Musical Instruments,4600
635570,A Guide to Analog Synths: For the modern EDM enthusiast.,True,20,29,4,37,All Levels,Musical Instruments,580
99324,Acoustic Blues Guitar Lessons,False,0,8217,109,10,Intermediate Level,Musical Instruments,0
535650,Accelerate Your Guitar Learning With Metal Techniques,True,20,1305,25,68,All Levels,Musical Instruments,26100
769270,Beginner Step by Step Keharwa Theka Tabla Course,True,20,916,26,16,Beginner Level,Musical Instruments,18320
51752,Just chords Piano: Learn to Play Piano Quickly - No Music,True,85,2357,15,53,Beginner Level,Musical Instruments,200345
17922,Play Ukulele Now,True,30,1951,88,78,All Levels,Musical Instruments,58530
112314,Acoustic Blues Guitar Lessons,True,125,1284,136,40,Intermediate Level,Musical Instruments,160500
656364,Piano Runs & Fills #1: Play Dreamy Whole Tone Scale Runs,True,70,769,10,33,All Levels,Musical Instruments,53830
105350,Play Piano Today - Easy Festive Favorites & Piano Party Hits,True,75,3122,6,80,All Levels,Musical Instruments,234150
606494,The 80/20 Beginner Guitar Course,True,50,1269,27,51,Beginner Level,Musical Instruments,63450
1217408,Drums for Beginners,False,0,1618,4,15,Beginner Level,Musical Instruments,0
1037868,Digital Pianist Course-Learn Piano & Keyboard Fast & Easy,True,150,89,7,35,Beginner Level,Musical Instruments,13350
1008098,Learn to play guitar and sing at the same time,True,45,66,9,8,Beginner Level,Musical Instruments,2970
650836,Introduction to Ukulele 1,True,20,630,25,27,Beginner Level,Musical Instruments,12600
504168,Learn Flute FAST!,True,45,249,33,61,Beginner Level,Musical Instruments,11205
761584,Guitar Lessons - Soloing With Arpeggios - Essential Guide ,True,45,198,11,34,Intermediate Level,Musical Instruments,8910
743884,Piano With Willie: Blues n' Boogie Vol. 3,True,40,84,4,10,Intermediate Level,Musical Instruments,3360
583224,Instant Harmonica - play The Kesh (pt 1) it's easy and fun!,True,40,58,5,11,All Levels,Musical Instruments,2320
725906,Piano Lessons For Beginners: Learn Piano Quickly And Easily,True,75,186,35,56,Beginner Level,Musical Instruments,13950
1146368,The Easy Beginner Drum Course,True,25,21,4,12,Beginner Level,Musical Instruments,525
589248,Instant Harmonica - play Somewhere Over the Rainbow now!,True,40,431,2,11,Beginner Level,Musical Instruments,17240
584468,Instant Harmonica - play The Kesh (part 2) - easy and fun!,True,20,53,5,9,Beginner Level,Musical Instruments,1060
807934,The 80/20 Guitar: Write Music and Play Guitar in 30 Days,False,0,2610,28,24,All Levels,Musical Instruments,0
532572,Ukulele 2 : Level 1 KEY OF C AND STRUMS,True,20,26,2,26,Beginner Level,Musical Instruments,520
53277,Guitar for Music Educators: Learning How to Teach Guitar,True,20,32,3,22,Beginner Level,Musical Instruments,640
670376,Piano Tutorial : Ludovico Einaudi - Una Mattina,False,0,1631,23,6,All Levels,Musical Instruments,0
1149202,Guitar Solo - Theory and Improvisation Lessons,True,60,12,4,34,Intermediate Level,Musical Instruments,720
802040,Bluegrass Guitar Essentials: Webisodes 3 & 4,True,30,12,2,13,Intermediate Level,Musical Instruments,360
789820,Instant Harmonica - play Christmas + Birthday songs now!,True,40,236,0,18,All Levels,Musical Instruments,9440
806640,Blues Master - Advanced Techniques Piano Course,True,75,7,2,14,All Levels,Musical Instruments,525
802038,Bluegrass Guitar Essentials: Webisodes 5 & 6,True,30,11,2,16,Intermediate Level,Musical Instruments,330
818838,Trombone Lessons For Beginners,True,95,11,2,34,Beginner Level,Musical Instruments,1045
269832,Rhythm to Rock Drum Lesson 6,True,20,12,1,13,Beginner Level,Musical Instruments,240
759130,Flute Pro Series - You're about to love practicing the flute,True,50,135,1,28,All Levels,Musical Instruments,6750
556076,How To Play Guitar - Everything You Need To Know To Start,True,50,5,1,8,Beginner Level,Musical Instruments,250
824020,Trombone Pro Series - Fall in love with the Trombone,True,50,57,6,57,All Levels,Musical Instruments,2850
1223570,Learn How To Play 25 Classic Hip Hop Songs Ch.2,True,25,7,1,27,All Levels,Musical Instruments,175
139792,Learn to play tunes by ear on harmonica - no written music,True,35,73,3,15,Intermediate Level,Musical Instruments,2555
482334,Fingerpicking for Guitar,True,20,35,4,26,All Levels,Musical Instruments,700
602812,"Music Theory, Guitar and Ear Training",True,60,30,3,39,Beginner Level,Musical Instruments,1800
1036400,"Piano Unbound. Piano learning method, a course for beginners",True,195,32,1,39,All Levels,Musical Instruments,6240
866528,Advanced Trombone Studies - Learn to Master the Trombone!,True,50,39,2,136,All Levels,Musical Instruments,1950
471352,"Euphonium Solos: Learn to Perform Three Fun, Unique Pieces!",True,50,90,2,61,All Levels,Musical Instruments,4500
744080,Piano With Willie: Tritones & Phat Chords,True,40,37,3,19,Intermediate Level,Musical Instruments,1480
620372,Piano for Kids: Developing Your Child's Creative Abilities,True,65,42,2,37,Beginner Level,Musical Instruments,2730
214418,Piano Lessons For The Hip Hop Fan,True,20,276,2,62,Intermediate Level,Musical Instruments,5520
619856,French Horn Solos: Learn how to Perform Three Fun Pieces!,True,50,88,1,48,All Levels,Musical Instruments,4400
839028,Bluegrass Guitar Essentials: Webisodes 9 & 10,True,30,10,0,12,Intermediate Level,Musical Instruments,300
771880,Clarinet Lessons For Beginners,True,95,11,0,41,Beginner Level,Musical Instruments,1045
228268,Play music on Harmonica using 8 notes - learn easy tunes!,True,35,29,0,14,Beginner Level,Musical Instruments,1015
944550,Learn Piano Online-A Quiet Solace Piano Solo,True,50,7,0,10,Intermediate Level,Musical Instruments,350
839026,Bluegrass Guitar Essentials: Webisodes 7 & 8,True,30,9,0,10,Intermediate Level,Musical Instruments,270
838320,The Art of the Blues Shuffle - A Guitarist's Guide,True,20,8,0,11,Intermediate Level,Musical Instruments,160
838896,Learn Piano Online-Ambiance Piano Solo,True,50,8,0,10,Intermediate Level,Musical Instruments,400
812602,Piano Lessons For Beginners,True,95,8,0,50,Beginner Level,Musical Instruments,760
190906,The Theory & Practice of Modes on the Guitar,True,35,17,0,7,Intermediate Level,Musical Instruments,595
1124590,Learn How To Play The Trumpet,True,75,2,0,24,All Levels,Musical Instruments,150
917176,Violin for Beginners,True,50,4,0,18,Beginner Level,Musical Instruments,200
647884,Beginner Acoustic Guitar Lessons,True,25,8,0,12,Beginner Level,Musical Instruments,200
646918,Aprendiendo Piano: Tocando piezas populares Vol.I,True,100,122,3,59,Beginner Level,Musical Instruments,12200
1216752,Curso de Bateria - Explorando Diferentes Divisões,True,55,5,2,19,Intermediate Level,Musical Instruments,275
1193536,Escalas Pentatónicas para guitarristas,True,25,11,3,23,All Levels,Musical Instruments,275
430962,Brass Master Class,True,20,36,6,30,All Levels,Musical Instruments,720
631480,Enseñando música: mejora tus clases de instrumento ,True,30,111,3,18,Beginner Level,Musical Instruments,3330
970462,Ukelele exprés: aprende a tocar en menos de un mes,False,0,888,64,25,Beginner Level,Musical Instruments,0
852426,Curso de Guitarra para Principiantes,True,20,53,5,39,Beginner Level,Musical Instruments,1060
430992,Mundharmonika spielen - mein schönstes Hobby,True,20,65,7,77,Beginner Level,Musical Instruments,1300
733922,Aprende el acordeón de oído y con técnica –Nivel Intermedio–,True,25,38,7,51,Intermediate Level,Musical Instruments,950
608436,Présentation du Banjo Ténor,True,20,18,4,31,Beginner Level,Musical Instruments,360
217628,Aprende a tocar el acordeón de botones,True,50,22,4,21,All Levels,Musical Instruments,1100
631444,Aprendiendo piano: Lectura de piezas clásicas Vol.I,True,50,211,12,30,Beginner Level,Musical Instruments,10550
935900,Pedais de efeito para Contrabaixo,True,50,10,3,10,All Levels,Musical Instruments,500
713492,Mantenimiento y octavación para guitarras eléctricas,True,35,12,3,14,All Levels,Musical Instruments,420
218540,Aprende a tocar el violín desde cero,True,50,17,1,22,All Levels,Musical Instruments,850
211780,Aprende a tocar el teclado como los expertos,True,50,11,1,37,All Levels,Musical Instruments,550
217320,Aprende a tocar el saxofón como siempre has querido,True,20,8,1,26,All Levels,Musical Instruments,160
387064,Guitarra para principiantes,True,20,7,1,46,Beginner Level,Musical Instruments,140
219756,Aprende a tocar flauta transversal sin complicaciones,True,50,6,2,23,All Levels,Musical Instruments,300
1243162,Aprende a tocar las escalas en el acordeón de botones.,True,20,2,0,21,Beginner Level,Musical Instruments,40
1174974,Curso de Violão Prático,True,70,5,0,10,Beginner Level,Musical Instruments,350
214828,"Aprende a tocar percusiones: congas, bongós, maracas y más",True,50,14,2,71,All Levels,Musical Instruments,700
430994,Gitarre spielen - mein schönstes Hobby,True,20,11,2,183,Beginner Level,Musical Instruments,220
207408,Aprende a tocar la guitarra acústica como un profesional,True,50,11,0,27,All Levels,Musical Instruments,550
445118,Guitar Lesson - Five Steps to Learn Barre Chords,True,35,57,9,9,All Levels,Musical Instruments,1995
146852,"Easy Piano Basics™ - Learn Piano, No Prior Experience Needed",True,20,377,8,14,All Levels,Musical Instruments,7540
147754,Guitar Technique Mastery: The Ultimate Chop Building Workout,True,20,273,4,6,All Levels,Musical Instruments,5460
131512,Inside Drum Technique,True,50,406,10,25,All Levels,Musical Instruments,20300
140168,"Learn to Play Tarrega, Bach, and Sor on Classical Guitar",True,195,556,11,27,Intermediate Level,Musical Instruments,108420
510098,Create Beautiful Music On The Piano Like a Pro In Minutes,True,95,115,17,17,All Levels,Musical Instruments,10925
561774,Instant Harmonica - play the great Irish tune Molly Malone!,True,20,420,2,13,Beginner Level,Musical Instruments,8400
1102396,Instant Harmonica - play 'Can't Help Falling in Love' now!,True,40,32,3,11,All Levels,Musical Instruments,1280
1173716,Arpeggios for Guitar made Easy! Dominate the Fretboard,True,65,26,5,23,All Levels,Musical Instruments,1690
761938,Guitar Lessons - The Modal System - Modes Essentials,True,45,116,7,27,All Levels,Musical Instruments,5220
374566,Learn to Play Percussion: Beginner to Pro made the Easy Way!,True,50,425,7,192,All Levels,Musical Instruments,21250
182940,Modern Piano Lessons For Beginners,True,20,736,6,46,Beginner Level,Musical Instruments,14720
